timestamp,machine_id,machine_type,line_id,shift,operator_id,product_type,temperature,vibration_level,power_consumption,pressure,material_flow_rate,cycle_time,error_rate,machine_age_hours,last_maintenance_hours,oil_level,lubrication_status,units_produced,downtime,ambient_temperature,humidity,noise_level_db
2025-03-13 09:52:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,82.253276,3.438921,20.827322,5.651117,18.417153,121.519811,0.734228,12519.42,0.2004,69.47,Low,0,0,28.7,63.2,78.3
2025-03-13 09:53:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,78.968276,1.670845,16.506011,4.942608,20.597862,125.384746,0.847519,6117.88,0.1503,72.49,Good,0,40,27.41,59.4,77.7
2025-03-13 09:54:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,76.747788,2.784495,14.539415,5.146407,21.590794,116.404848,0.927148,12519.43,0.2171,67.06,Low,0,0,25.22,67.4,75.8
2025-03-13 09:55:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,70.277265,1.0,20.773978,4.893929,18.454506,117.369416,0.870166,8318.15,1.0187,26.08,Critical,0,0,25.95,65.2,77.8
2025-03-13 09:56:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,78.350808,2.115005,18.510872,5.733541,19.900748,126.066693,0.788701,15218.42,0.1169,90.19,Good,1,4,25.69,66.1,87.8
2025-03-13 09:57:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,84.709115,2.346535,17.022792,5.256413,22.150927,117.47895,0.831243,6117.9,0.167,71.64,Good,1,0,29.11,60.8,94.1
2025-03-13 09:58:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,71.163152,1.562699,19.312886,4.270483,20.394579,127.044255,0.715498,8318.17,1.0354,30.34,Critical,0,0,28.07,69.3,97.5
2025-03-13 09:59:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,74.129639,3.43524,19.953312,5.423545,19.607255,111.905204,1.0,12519.45,0.2338,68.06,Low,0,0,26.81,53.0,79.3
2025-03-13 10:00:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,83.512796,2.400342,15.648427,4.453989,24.347774,127.761576,0.81069,12519.47,0.2505,71.86,Good,1,0,29.56,63.7,78.5
2025-03-13 10:01:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,75.049239,3.964478,19.893347,4.627425,20.356039,117.821667,0.822667,15218.43,0.1336,93.07,Good,1,0,29.18,64.5,97.9
2025-03-13 10:02:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,77.07023,1.086978,19.141543,4.601003,21.712784,119.314646,0.615111,15218.45,0.1503,89.43,Good,0,0,26.65,54.9,90.9
2025-03-13 10:03:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,71.656563,1.818735,16.36396,5.393956,21.94563,120.296236,0.874252,6117.92,0.1837,69.34,Low,0,0,26.38,66.9,81.3
2025-03-13 10:04:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,79.392105,1.645848,16.970713,5.445228,17.341179,116.749265,0.738547,6117.93,0.2004,69.4,Low,0,0,26.46,64.1,81.8
2025-03-13 10:05:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,77.714842,3.908574,18.319966,4.01017,19.588128,116.216083,0.799124,6117.95,0.2171,72.8,Good,1,9,25.57,67.8,78.0
2025-03-13 10:06:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,79.732304,1.793177,14.829102,4.911255,19.548048,117.882823,0.755126,8318.18,1.0521,25.47,Critical,1,0,29.6,75.0,85.9
2025-03-13 10:07:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,81.509657,1.564121,16.745617,5.248356,20.694122,120.524022,0.677013,8318.2,1.0688,29.18,Critical,0,0,25.49,66.6,75.6
2025-03-13 10:08:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,83.081799,1.0,14.708791,4.968834,21.728711,117.931329,0.787049,15218.47,0.167,90.08,Good,1,20,28.3,69.9,91.3
2025-03-13 10:09:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,82.468123,3.759122,15.555614,4.7239,21.694149,113.550485,0.810455,15218.48,0.1837,92.46,Good,1,0,28.04,71.9,82.8
2025-03-13 10:10:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,80.331928,1.259761,21.197442,4.931111,17.295194,116.605301,0.919764,6117.97,0.2338,69.45,Low,0,30,26.54,67.5,76.4
2025-03-13 10:11:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,,2.787731,18.227713,5.906191,21.110716,115.431934,0.721237,6117.98,0.2505,70.4,Good,0,0,29.72,60.7,86.5
2025-03-13 10:12:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,75.85402,1.767318,21.223992,5.274392,19.126229,120.367105,0.847266,15218.5,0.2004,93.06,Good,0,0,24.66,56.8,90.7
2025-03-13 10:13:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,77.202429,2.241087,16.901877,5.120728,19.923376,131.831168,0.749305,12519.48,0.2672,71.44,Good,0,29,26.88,66.9,97.3
2025-03-13 10:14:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,75.146127,2.472008,11.369317,4.830906,20.033868,130.795241,0.804933,12519.5,0.2839,71.8,Good,0,30,26.27,63.0,75.3
2025-03-13 10:15:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,91.282245,8.359474,26.503391,4.534913,21.27864,133.241508,1.0,12519.52,0.0,66.96,Low,0,0,28.44,71.4,103.6
2025-03-13 10:16:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,79.51516,4.019914,20.549355,5.037078,20.26761,116.373265,0.93007,12519.53,0.0167,70.75,Good,0,0,27.53,62.6,90.8
2025-03-13 10:17:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,74.540905,1.039666,20.920829,5.617851,22.199531,125.436959,0.816507,8318.22,1.0855,25.22,Critical,0,0,24.41,64.9,96.6
2025-03-13 10:18:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,79.551109,2.475066,19.639615,4.596971,21.316678,126.615475,0.70406,6118.0,0.2672,69.42,Low,1,0,28.86,59.2,77.0
2025-03-13 10:19:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,75.646992,3.451251,19.822682,4.860989,18.596924,115.913702,0.787748,8318.23,1.1022,27.67,Critical,0,0,27.73,63.3,101.2
2025-03-13 10:20:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,83.838105,1.381325,22.921813,4.601872,18.891619,128.991384,1.0,8318.25,1.1189,26.79,Critical,0,28,25.45,60.3,94.9
2025-03-13 10:21:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,81.71679,1.426211,18.835945,5.028697,20.715334,124.614641,0.898308,15218.52,0.2171,91.18,Good,1,0,26.48,60.7,88.9
2025-03-13 10:22:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,81.469954,2.434279,16.685479,5.475724,18.459056,124.645135,0.805805,15218.53,0.2338,94.04,Good,0,0,25.05,64.7,85.2
2025-03-13 10:23:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,74.775918,4.355474,21.062956,5.434736,21.088679,129.469427,0.704535,12519.55,0.0334,67.41,Low,0,0,26.74,62.0,73.1
2025-03-13 10:24:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,79.971315,1.374197,21.438188,4.44222,21.127358,120.807559,0.734708,12519.57,0.0501,70.64,Good,0,9,27.23,78.1,94.0
2025-03-13 10:25:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,85.453655,1.0,16.873149,4.289197,19.336001,124.026485,0.812062,12519.58,0.0668,68.97,Low,1,18,26.5,69.2,90.5
2025-03-13 10:26:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,80.202647,1.263589,17.472105,4.733879,20.874377,117.570462,0.632937,8318.27,1.1356,25.17,Critical,0,0,26.32,70.4,92.8
2025-03-13 10:27:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,90.236781,2.845892,19.206394,5.041842,19.114089,118.857297,0.699288,15218.55,0.2505,89.01,Good,0,8,24.58,64.4,98.7
2025-03-13 10:28:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,89.049999,2.748284,19.049773,4.643946,22.247563,119.055648,0.619379,8318.28,1.1523,30.06,Critical,0,23,27.51,65.5,78.7
2025-03-13 10:29:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,71.869783,1.0,16.138172,5.274924,19.098388,133.01817,0.793155,6118.02,0.2839,72.2,Good,0,0,24.11,62.9,83.9
2025-03-13 10:30:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,87.916297,4.703502,19.237594,5.212878,19.222882,117.5976,0.660092,12519.6,0.0835,72.03,Good,0,0,27.05,78.1,76.7
2025-03-13 10:31:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,91.49879,8.476229,,4.643292,19.721597,113.380425,1.0,15218.57,0.0,94.0,Good,0,0,24.3,64.5,90.8
2025-03-13 10:32:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,73.982609,3.454019,16.186148,5.166142,20.972029,118.845214,0.792965,6118.03,0.3006,68.17,Low,1,16,27.08,62.0,98.0
2025-03-13 10:33:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,73.975416,1.732849,17.368937,4.667154,20.177509,120.998038,0.777892,15218.58,0.0167,90.18,Good,1,0,26.99,61.2,72.8
2025-03-13 10:34:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,74.144494,2.59236,19.016358,4.635178,21.979458,122.397408,0.797295,8318.3,1.169,28.38,Critical,0,0,27.61,66.7,93.6
2025-03-13 10:35:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,79.766129,3.0818,21.263844,5.36366,19.217905,121.67678,0.788076,12519.62,0.1002,69.48,Low,0,0,28.29,72.1,72.1
2025-03-13 10:36:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,81.501466,,13.685515,5.862417,20.235246,124.153964,0.818108,8318.32,1.1857,26.87,Critical,0,0,28.57,70.4,95.0
2025-03-13 10:37:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,79.279597,3.349099,16.287493,6.065067,19.263232,117.721247,0.926861,15218.6,0.0334,90.19,Good,1,12,24.58,61.2,87.6
2025-03-13 10:38:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,75.09326,2.42345,14.334681,5.182579,20.415316,115.098905,0.736109,15218.62,0.0501,91.61,Good,0,0,26.91,61.1,77.6
2025-03-13 10:39:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,78.624377,2.786358,15.146534,4.559694,20.299349,113.585393,0.753595,6118.05,0.3173,70.37,Good,0,29,30.02,71.2,89.2
2025-03-13 10:40:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,75.856655,1.348237,21.141737,4.712274,21.044424,123.900136,0.786301,15218.63,0.0668,89.01,Good,0,1,27.18,75.5,90.1
2025-03-13 10:41:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,71.615142,2.076533,15.852688,4.659335,21.760288,121.963892,0.742799,8318.33,1.2024,27.19,Critical,0,0,25.75,64.3,87.4
2025-03-13 10:42:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,73.650575,1.0,18.775023,4.500586,19.966324,121.379229,0.842519,15218.65,0.0835,91.36,Good,1,7,26.88,71.0,96.2
2025-03-13 10:43:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,79.48877,2.447984,18.996665,5.14344,21.337465,122.82291,0.703243,15218.67,0.1002,91.45,Good,0,25,26.42,57.7,93.4
2025-03-13 10:44:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,75.303295,2.049498,,4.271505,17.541078,107.676808,0.828798,15218.68,0.1169,89.29,Good,1,0,25.24,60.8,91.0
2025-03-13 10:45:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,82.794832,1.847871,17.637829,4.74981,18.877695,113.599755,0.651236,8318.35,1.2191,28.8,Critical,0,0,28.3,60.0,69.5
2025-03-13 10:46:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,83.682671,1.394553,16.268564,4.74833,17.09634,112.774654,0.966088,12519.63,0.1169,66.73,Low,0,0,27.88,67.1,89.9
2025-03-13 10:47:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,85.949166,5.881162,,4.861581,21.011043,119.873988,1.0,15218.7,0.0,90.16,Good,0,0,25.0,64.1,100.5
2025-03-13 10:48:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,79.66153,2.351513,18.930298,5.284283,18.940019,122.065356,0.77938,15218.72,0.0167,92.7,Good,1,0,26.86,66.2,83.9
2025-03-13 10:49:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,75.897545,2.114715,20.448623,5.336109,22.382151,115.088593,0.759516,12519.65,0.1336,69.96,Low,0,41,26.15,71.1,89.6
2025-03-13 10:50:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,80.725134,2.409277,20.953709,5.146071,19.375044,116.889666,0.707334,8318.37,1.2358,25.91,Critical,0,0,24.6,61.7,72.0
2025-03-13 10:51:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,73.683232,2.597874,20.107426,4.875471,19.758251,115.179193,0.906628,6118.07,0.334,71.08,Good,0,0,24.88,65.5,79.6
2025-03-13 10:52:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,73.694016,3.353138,18.814261,5.795798,18.468256,119.074766,0.746548,12519.67,0.1503,69.97,Low,0,21,25.1,58.3,95.5
2025-03-13 10:53:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,81.945651,3.007214,18.1827,4.53836,20.400767,113.924074,0.819081,8318.38,1.2525,29.12,Critical,0,0,26.91,70.8,74.4
2025-03-13 10:54:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,78.773254,3.404665,18.34035,5.186559,22.000451,122.291549,0.862196,15218.73,0.0334,92.43,Good,0,0,26.31,70.5,92.5
2025-03-13 10:55:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,91.470792,7.268155,22.5259,5.227053,21.362187,117.77824,1.0,15218.75,0.0,91.68,Good,0,0,25.56,66.8,103.6
2025-03-13 10:56:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,78.290885,3.635126,21.764501,5.969035,20.721272,121.059629,0.787189,6118.08,0.3507,69.84,Low,1,0,26.41,65.6,77.2
2025-03-13 10:57:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,82.391698,3.482847,14.739044,4.782353,18.87687,127.036293,0.808637,12519.68,0.167,67.37,Low,0,0,28.12,62.5,74.6
2025-03-13 10:58:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,78.060926,4.886283,14.511586,5.22382,19.947056,125.895069,0.668667,12519.7,0.1837,68.13,Low,0,14,27.54,58.0,70.3
2025-03-13 10:59:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,79.391457,1.464051,20.837363,5.193535,20.176335,129.329904,0.782795,8318.4,1.2692,26.85,Critical,1,0,28.5,66.5,98.4
2025-03-13 11:00:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,80.30188,1.596621,18.350783,5.048712,21.040143,122.548723,0.854554,8318.42,1.2859,27.93,Critical,1,0,26.66,68.8,85.2
2025-03-13 11:01:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,88.929973,7.016872,27.933147,4.597204,19.150718,120.197464,1.0,12519.72,0.0,69.64,Low,0,0,29.4,75.1,98.7
2025-03-13 11:02:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,79.677846,1.145111,21.265965,5.176766,19.809918,125.524563,0.905469,12519.73,0.0167,68.29,Low,0,0,27.52,63.0,74.7
2025-03-13 11:03:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,80.954425,2.379662,17.288563,5.456909,21.528764,121.240373,0.780748,12519.75,0.0334,66.59,Low,1,0,26.27,66.4,88.7
2025-03-13 11:04:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,76.65283,1.787386,21.396102,4.89263,20.3191,123.009427,0.822246,15218.77,0.0167,90.99,Good,0,0,27.14,70.6,91.3
2025-03-13 11:05:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,78.130879,3.67511,18.046895,5.426111,18.963706,119.50694,0.816985,12519.77,0.0501,68.26,Low,0,18,25.13,70.7,85.6
2025-03-13 11:06:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,78.864597,3.107872,16.579699,5.335529,22.600827,113.466682,0.847368,15218.78,0.0334,92.42,Good,1,0,26.54,61.9,79.5
2025-03-13 11:07:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,,4.659943,17.949274,5.109167,19.491076,118.873701,0.80998,8318.43,1.3026,24.48,Critical,0,0,27.64,63.6,79.6
2025-03-13 11:08:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,81.155938,1.0,26.708923,4.597694,17.718535,122.118611,0.816936,8318.45,1.3193,27.84,Critical,0,0,27.92,62.4,79.3
2025-03-13 11:09:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,,2.981994,16.493046,4.815571,22.483247,129.209641,0.761361,12519.78,0.0668,72.2,Good,0,36,26.38,60.5,83.6
2025-03-13 11:10:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,78.502923,3.001629,,5.048505,20.579849,118.44718,0.838795,8318.47,1.336,25.37,Critical,0,0,31.1,72.4,74.0
2025-03-13 11:11:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,82.23341,3.946873,17.485309,4.96158,18.432873,123.637016,0.746006,12519.8,0.0835,69.37,Low,0,43,26.74,65.3,71.7
2025-03-13 11:12:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,75.324373,4.187358,19.528708,5.150533,20.012496,111.413176,0.629313,12519.82,0.1002,67.09,Low,1,0,24.48,64.6,84.0
2025-03-13 11:13:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,80.270964,1.360082,14.492296,4.561769,19.814964,119.310706,0.749986,12519.83,0.1169,70.29,Good,0,0,28.82,66.2,81.9
2025-03-13 11:14:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,85.183922,3.733839,19.958307,4.843773,19.624167,125.870922,0.837287,6118.1,0.3674,70.21,Good,0,0,27.91,65.3,84.2
2025-03-13 11:15:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,76.450223,1.471941,18.769268,4.566582,20.772178,120.763712,0.69132,8318.48,1.3527,26.77,Critical,0,0,27.35,63.9,79.4
2025-03-13 11:16:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,78.367706,1.775049,20.401091,5.601402,20.818248,126.78952,0.773001,15218.8,0.0501,91.13,Good,1,0,26.3,61.2,78.6
2025-03-13 11:17:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,81.557216,2.965723,20.755794,4.874603,19.861957,116.86631,0.765882,8318.5,1.3694,29.7,Critical,0,12,27.59,72.8,84.5
2025-03-13 11:18:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,74.022103,1.163335,17.609858,5.242395,20.540187,113.800264,0.697623,15218.82,0.0668,89.18,Good,1,0,29.43,62.1,81.6
2025-03-13 11:19:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,74.778175,2.802633,19.949907,5.785161,20.192972,119.939287,0.622811,8318.52,1.3861,24.45,Critical,0,0,27.3,60.3,81.3
2025-03-13 11:20:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,71.940017,2.418391,21.340376,5.125224,23.61222,126.917162,0.747494,12519.85,0.1336,71.7,Good,0,0,24.79,64.6,82.5
2025-03-13 11:21:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,79.339549,1.298484,14.193929,4.530536,17.82413,117.170638,0.797018,12519.87,0.1503,69.99,Low,0,0,21.82,75.8,72.2
2025-03-13 11:22:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,73.998428,3.260425,22.134969,5.925176,20.347368,126.129233,0.756957,12519.88,0.167,71.87,Good,1,0,27.58,60.9,82.4
2025-03-13 11:23:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,73.210456,2.992993,15.409432,5.056099,21.188335,118.455676,0.850335,12519.9,0.1837,70.1,Good,0,26,25.52,68.5,76.8
2025-03-13 11:24:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,79.871713,4.020867,18.688881,5.191804,19.676073,125.213143,0.958899,15218.83,0.0835,92.86,Good,0,0,26.85,63.8,73.9
2025-03-13 11:25:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,79.129968,4.276181,20.50952,4.811266,19.801794,119.551184,0.761939,12519.92,0.2004,69.1,Low,1,0,25.79,66.2,79.0
2025-03-13 11:26:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,78.114482,1.0,22.53265,4.377998,19.152998,123.480188,0.680172,6118.12,0.3841,71.4,Good,1,0,25.68,69.6,91.1
2025-03-13 11:27:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,71.06888,2.023875,,4.484614,19.082778,118.614321,0.857648,15218.85,0.1002,93.47,Good,1,19,25.85,56.4,85.9
2025-03-13 11:28:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,78.76488,4.295637,19.731478,5.006261,18.571227,122.938268,0.844085,6118.13,0.4008,70.33,Good,1,0,25.99,60.5,90.4
2025-03-13 11:29:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,79.531071,2.333893,,5.190896,17.532898,120.986153,0.839398,12519.93,0.2171,67.6,Low,1,3,28.16,69.5,68.5
2025-03-13 11:30:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,76.651886,2.475203,11.514928,4.815182,20.713624,108.538276,0.956646,6118.15,0.4175,68.51,Low,0,0,27.86,65.5,83.9
2025-03-13 11:31:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,82.114572,1.277483,13.001344,4.987685,22.041492,111.73695,0.813098,12519.95,0.2338,67.7,Low,0,0,25.19,66.1,95.8
2025-03-13 11:32:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,81.237567,,16.637394,5.638951,18.342115,121.215069,0.636474,15218.87,0.1169,89.47,Good,0,0,25.39,68.6,83.2
2025-03-13 11:33:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,79.05857,5.023039,14.816941,4.987628,16.495508,123.375381,0.95369,15218.88,0.1336,89.83,Good,0,42,27.57,60.6,105.1
2025-03-13 11:34:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,75.608918,1.910559,16.079309,5.296264,19.09985,114.822736,0.628905,6118.17,0.4342,70.22,Good,0,0,28.58,70.3,88.5
2025-03-13 11:35:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,90.156489,3.501196,19.691334,5.183055,18.322799,112.472182,0.846396,8318.53,1.4028,27.84,Critical,0,13,28.56,69.1,88.7
2025-03-13 11:36:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,69.861199,3.90948,20.240959,5.398118,21.255457,125.156664,0.693687,8318.55,1.4195,26.87,Critical,1,0,25.5,66.2,77.8
2025-03-13 11:37:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,81.153973,2.776531,21.778376,5.22234,23.815314,129.268867,0.639401,6118.18,0.4509,70.58,Good,0,0,28.48,67.3,86.9
2025-03-13 11:38:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,72.968701,2.770366,17.962006,4.597559,21.43285,109.493328,0.793254,6118.2,0.4676,67.37,Low,0,10,24.34,70.8,81.5
2025-03-13 11:39:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,75.958467,2.740971,18.180029,4.948375,21.399909,123.281346,0.609654,15218.9,0.1503,88.51,Good,0,0,26.7,62.0,72.5
2025-03-13 11:40:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,78.388577,1.977723,20.507949,4.966494,18.245164,120.861613,0.740092,15218.92,0.167,89.01,Good,0,0,27.73,68.3,88.6
2025-03-13 11:41:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,81.200518,1.475954,19.743916,4.653083,19.867039,120.442103,0.891865,8318.57,1.4362,27.41,Critical,0,35,23.88,73.7,101.0
2025-03-13 11:42:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,75.017978,1.011784,22.606933,5.072007,23.21294,116.998683,0.781782,8318.58,1.4529,25.59,Critical,0,0,30.14,68.2,94.4
2025-03-13 11:43:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,80.584767,2.249494,16.529204,4.837109,18.754936,118.201869,0.806704,8318.6,1.4696,26.0,Critical,0,36,28.99,63.9,92.1
2025-03-13 11:44:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,76.23212,2.028125,15.143335,5.393495,17.832952,119.144549,0.729294,8318.62,1.4863,26.7,Critical,0,29,27.97,76.6,91.5
2025-03-13 11:45:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,78.002236,1.0,19.914687,5.205738,19.536369,120.642982,0.836548,15218.93,0.1837,92.85,Good,0,0,25.55,66.2,96.0
2025-03-13 11:46:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,76.661133,2.072903,22.449169,5.108867,20.545292,105.058603,0.778751,15218.95,0.2004,88.06,Good,1,11,26.9,72.0,85.0
2025-03-13 11:47:00,M003,Drill,L3,Shift_1_Pagi,OP002,Shaft,79.874898,3.758066,16.426967,5.121192,18.098996,128.312972,0.739646,15218.97,0.2171,91.87,Good,0,11,28.19,62.9,82.8
2025-03-13 11:48:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,74.411011,2.369377,15.558095,4.813028,20.342764,120.666804,0.865105,8318.63,1.503,28.3,Critical,0,31,25.32,70.3,83.8
2025-03-13 11:49:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,75.499233,1.0,16.882006,5.364472,20.658161,118.595552,0.729082,12519.97,0.2505,71.3,Good,0,16,26.73,62.3,99.0
2025-03-13 11:50:00,M004,Lathe,L1,Shift_1_Pagi,OP002,Bracket,76.965492,2.294664,18.797717,5.056739,19.756263,122.848955,0.684899,6118.22,0.4843,72.47,Good,0,0,28.37,66.6,76.8
2025-03-13 11:51:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,77.569876,2.395675,16.629017,5.593189,20.240731,123.013877,0.953445,12519.98,0.2672,66.63,Low,0,0,24.76,62.0,76.1
2025-03-13 11:52:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,71.839985,1.944123,20.928942,5.616159,21.001834,111.197543,0.955257,8318.65,1.5197,25.21,Critical,0,0,27.5,74.5,84.5
2025-03-13 11:53:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,81.535473,1.478538,20.59022,5.384458,21.987391,113.103265,0.742935,8318.67,1.5364,29.6,Critical,0,0,24.37,63.9,86.6
2025-03-13 11:54:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,81.695312,1.554976,17.865557,5.283361,17.677663,117.563805,0.712733,12520.0,0.2839,69.25,Low,0,24,25.58,59.5,88.0
2025-03-13 11:55:00,M002,Welder,L2,Shift_1_Pagi,OP002,Flange,75.897519,1.560151,19.436846,5.090574,21.014309,107.252522,0.700418,8318.68,1.5531,27.67,Critical,0,21,26.24,65.5,85.0
2025-03-13 11:56:00,M001,CNC,L1,Shift_1_Pagi,OP002,Bracket,81.363731,2.474692,20.218454,5.148874,20.377077,116.571154,0.79699,12520.02,0.3006,70.47,Good,1,0,27.77,67.7,86.3
